"customer_id","gender","senior_citizen","partner","dependents","tenure_months","phone_service","multiple_lines","internet_service","online_security","online_backup","device_protection","tech_support","streaming_tv","streaming_movies","contract","paperless_billing","payment_method","monthly_charges","total_charges","avg_monthly_revenue","tenure_bucket","is_monthly_contract","has_fiber_internet","addon_services_count","churn"
"4958-XCBDQ","Male",True,False,False,35,True,"Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","101.40","3496.30","99.8942857142857143","24+",True,True,3,True
"8337-UPOAQ","Male",True,True,False,10,True,"Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month",True,"Electronic check","89.80","914.30","91.4300000000000000","6-12",True,True,2,True
"0064-YIJGF","Male",False,True,True,27,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Bank transfer (automatic)","75.75","1929.00","71.4444444444444444","24+",True,True,0,False
"2386-OWURY","Female",False,False,False,58,True,"No","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month",True,"Electronic check","95.30","5817.70","100.3051724137931034","24+",True,True,3,False
"1725-IQNIY","Male",False,True,False,54,True,"No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Bank transfer (automatic)","109.75","6110.20","113.1518518518518519","24+",False,True,6,True
"0310-VQXAM","Male",False,False,False,9,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","19.85","178.80","19.8666666666666667","6-12",True,False,0,False
"6598-RFFVI","Male",False,False,False,2,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Credit card (automatic)","19.30","28.30","14.1500000000000000","0-6",False,False,0,True
"3453-RTHJQ","Male",False,False,False,6,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","69.10","435.00","72.5000000000000000","6-12",True,True,0,False
"6712-OAWRH","Female",True,False,False,26,True,"No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",True,"Electronic check","91.25","2351.80","90.4538461538461538","24+",True,True,2,True
"6278-FEPBZ","Female",False,False,False,9,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.25","186.15","20.6833333333333333","6-12",True,False,0,False
"4280-DLSHD","Male",False,True,False,8,True,"No","DSL","No","Yes","Yes","No","No","No","Month-to-month",True,"Mailed check","54.75","445.85","55.7312500000000000","6-12",True,False,2,False
"1508-DFXCU","Male",False,False,False,12,True,"No","Fiber optic","No","No","No","No","Yes","No","Month-to-month",True,"Electronic check","81.45","912.00","76.0000000000000000","6-12",True,True,1,False
"8614-VGMMV","Female",False,False,False,15,True,"Yes","DSL","No","No","No","No","No","No","Month-to-month",True,"Electronic check","49.10","679.55","45.3033333333333333","13-24",True,False,0,True
"7868-BGSZA","Male",False,True,False,43,True,"Yes","DSL","Yes","No","Yes","No","Yes","Yes","One year",True,"Electronic check","80.20","3581.60","83.2930232558139535","24+",False,False,4,False
"2800-QQUSO","Male",False,False,False,42,True,"Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month",True,"Electronic check","100.30","4222.95","100.5464285714285714","24+",True,True,3,False
"2930-UOTMB","Female",False,False,False,31,True,"Yes","DSL","Yes","No","Yes","Yes","No","No","Month-to-month",False,"Credit card (automatic)","65.25","1994.30","64.3322580645161290","24+",True,False,3,True
"7973-DZRKH","Female",False,False,True,66,True,"Yes","Fiber optic","Yes","No","Yes","Yes","No","No","Two year",True,"Credit card (automatic)","90.95","5930.05","89.8492424242424242","24+",False,True,3,False
"5914-DVBWJ","Female",True,False,False,18,True,"Yes","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month",True,"Electronic check","85.45","1505.85","83.6583333333333333","13-24",True,True,2,True
"7698-YFGEZ","Male",False,False,False,1,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.00","20.00","20.0000000000000000","0-6",True,False,0,False
"2533-QVMSK","Male",False,True,False,61,True,"Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Two year",True,"Electronic check","94.10","5638.30","92.4311475409836066","24+",False,True,3,True
"9773-PEQBZ","Male",False,False,False,10,True,"Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month",False,"Electronic check","79.85","797.25","79.7250000000000000","6-12",True,True,1,False
"8644-XLFBW","Male",True,False,False,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","71.65","71.65","71.6500000000000000","0-6",True,True,0,True
"0650-BWOZN","Female",True,False,False,18,True,"No","Fiber optic","No","Yes","No","No","No","No","Month-to-month",True,"Electronic check","73.55","1359.45","75.5250000000000000","13-24",True,True,1,False
"8625-AZYZY","Male",False,True,False,24,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","104.65","2542.45","105.9354166666666667","13-24",True,True,4,True
"7785-RDVIG","Female",False,True,True,3,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","19.30","54.70","18.2333333333333333","0-6",True,False,0,False
"9602-WCXPI","Male",False,False,False,50,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Credit card (automatic)","20.15","989.05","19.7810000000000000","24+",False,False,0,False
"2903-YYTBW","Male",False,True,True,1,True,"No","DSL","No","No","No","No","No","No","Month-to-month",False,"Electronic check","44.55","44.55","44.5500000000000000","0-6",True,False,0,False
"3620-MWJNE","Male",False,False,False,2,True,"No","DSL","Yes","No","No","Yes","No","No","Month-to-month",True,"Mailed check","54.45","87.30","43.6500000000000000","0-6",True,False,2,False
"8573-JGCZW","Male",False,False,False,17,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",True,"Bank transfer (automatic)","19.65","351.55","20.6794117647058824","13-24",False,False,0,False
"6837-HAEVO","Male",False,True,True,69,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year",True,"Electronic check","105.00","7297.75","105.7644927536231884","24+",False,True,4,False
"6701-YVNQG","Male",False,True,False,72,True,"Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",True,"Credit card (automatic)","88.70","6301.70","87.5236111111111111","24+",False,False,6,False
"9306-CPCBC","Female",False,False,False,3,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","74.25","210.30","70.1000000000000000","0-6",True,True,0,True
"4304-XUMGI","Male",True,True,True,50,True,"Yes","DSL","Yes","Yes","Yes","No","No","Yes","Two year",True,"Bank transfer (automatic)","75.15","3822.45","76.4490000000000000","24+",False,False,4,False
"4872-VXRIL","Male",False,False,False,56,True,"Yes","DSL","Yes","Yes","No","Yes","No","No","One year",True,"Bank transfer (automatic)","64.65","3665.55","65.4562500000000000","24+",False,False,3,False
"9504-YAZWB","Female",False,False,False,53,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","20.25","1048.45","19.7820754716981132","24+",False,False,0,False
"8819-ZBYNA","Female",False,True,False,58,True,"Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Two year",True,"Credit card (automatic)","109.10","6393.65","110.2353448275862069","24+",False,True,5,False
"6174-NRBTZ","Male",False,False,False,46,False,"No phone service","DSL","Yes","No","No","No","No","No","One year",True,"Bank transfer (automatic)","30.75","1489.30","32.3760869565217391","24+",False,False,1,False
"9481-IEBZY","Male",True,True,False,72,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-month",True,"Credit card (automatic)","112.90","8061.50","111.9652777777777778","24+",True,True,6,False
"1833-VGRUM","Female",True,False,False,1,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","74.20","74.20","74.2000000000000000","0-6",True,True,0,True
"6137-NICCO","Female",False,True,True,6,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month",True,"Mailed check","94.05","518.75","86.4583333333333333","6-12",True,True,3,False
"9065-ZCPQX","Male",False,True,False,72,True,"Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year",False,"Bank transfer (automatic)","78.85","5763.15","80.0437500000000000","24+",False,False,5,False
"6402-EJMWF","Male",False,False,False,4,True,"No","DSL","No","No","No","No","No","Yes","Month-to-month",True,"Mailed check","55.30","238.50","59.6250000000000000","0-6",True,False,1,False
"3620-EHIMZ","Female",False,True,True,52,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","19.35","1031.70","19.8403846153846154","24+",False,False,0,False
"3213-VVOLG","Male",False,True,True,0,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","25.35",NULL,NULL,"0-6",False,False,0,False
"6870-ECSHE","Female",False,False,False,2,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","20.45","34.80","17.4000000000000000","0-6",False,False,0,False
"8747-UDCOI","Female",False,True,False,65,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Bank transfer (automatic)","19.35","1319.95","20.3069230769230769","24+",False,False,0,False
"8374-XGEJJ","Male",True,True,False,43,True,"Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month",True,"Electronic check","101.00","4388.40","102.0558139534883721","24+",True,True,3,True
"2656-TABEH","Male",False,True,False,4,True,"Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month",True,"Electronic check","100.20","420.20","105.0500000000000000","0-6",True,True,3,True
"6946-LMSQS","Male",True,True,False,25,True,"Yes","Fiber optic","Yes","No","No","No","No","Yes","One year",True,"Electronic check","89.05","2177.45","87.0980000000000000","24+",False,True,2,True
"4626-OZDTJ","Female",False,True,False,51,True,"Yes","DSL","No","Yes","No","Yes","Yes","Yes","One year",True,"Credit card (automatic)","78.65","3950.85","77.4676470588235294","24+",False,False,4,False
"9169-BSVIN","Male",False,False,False,12,True,"Yes","DSL","No","No","Yes","No","Yes","Yes","Month-to-month",False,"Bank transfer (automatic)","74.75","827.05","68.9208333333333333","6-12",True,False,3,False
"2325-ZUSFD","Female",False,True,True,57,True,"No","DSL","Yes","No","No","No","Yes","Yes","One year",True,"Bank transfer (automatic)","70.10","3913.30","68.6543859649122807","24+",False,False,3,True
"8194-PEEBY","Female",False,True,True,24,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","19.90","533.50","22.2291666666666667","13-24",False,False,0,False
"6872-HXFNF","Female",False,True,False,64,True,"Yes","DSL","No","No","Yes","Yes","No","No","One year",False,"Bank transfer (automatic)","58.35","3756.45","58.6945312500000000","24+",False,False,2,False
"3932-CMDTD","Female",False,False,False,4,True,"No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year",True,"Electronic check","105.65","443.90","110.9750000000000000","0-6",False,True,5,True
"7714-YXSMB","Female",False,False,False,26,True,"Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month",True,"Bank transfer (automatic)","100.50","2599.95","99.9980769230769231","24+",True,True,3,False
"8387-UGUSU","Female",False,True,True,15,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.05","284.30","18.9533333333333333","13-24",True,False,0,False
"1080-BWSYE","Male",True,True,False,64,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Credit card (automatic)","25.65","1740.80","27.2000000000000000","24+",False,False,0,False
"4039-HEUNW","Male",True,True,False,36,True,"Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month",True,"Electronic check","96.50","3436.10","95.4472222222222222","24+",True,True,3,True
"1194-HVAIF","Female",False,True,False,27,True,"Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",False,"Credit card (automatic)","95.00","2462.55","91.2055555555555556","24+",True,True,2,False
"0812-WUPTB","Male",True,True,False,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Mailed check","70.85","70.85","70.8500000000000000","0-6",True,True,0,True
"3594-UVONA","Female",False,False,False,35,True,"Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year",True,"Credit card (automatic)","85.95","3110.10","88.8600000000000000","24+",False,False,5,True
"0004-TLHLJ","Male",False,False,False,4,True,"No","Fiber optic","No","No","Yes","No","No","No","Month-to-month",True,"Electronic check","73.90","280.85","70.2125000000000000","0-6",True,True,1,True
"1767-TGTKO","Female",False,True,True,8,True,"No","DSL","No","No","No","No","No","No","Month-to-month",True,"Electronic check","45.45","411.75","51.4687500000000000","6-12",True,False,0,False
"8439-LTUGF","Male",False,False,False,10,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",True,"Credit card (automatic)","20.00","198.60","19.8600000000000000","6-12",True,False,0,False
"8805-JNRAZ","Female",False,False,False,2,True,"No","DSL","No","Yes","No","No","No","No","Month-to-month",False,"Mailed check","49.20","103.70","51.8500000000000000","0-6",True,False,1,False
"5089-IFSDP","Female",False,True,False,58,True,"Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year",True,"Bank transfer (automatic)","109.45","6144.55","105.9405172413793103","24+",False,True,5,True
"6418-HNFED","Male",False,True,False,51,True,"No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year",True,"Credit card (automatic)","83.25","4089.45","80.1852941176470588","24+",False,False,6,False
"0206-OYVOC","Female",False,True,True,46,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",True,"Mailed check","19.25","864.20","18.7869565217391304","24+",False,False,0,False
"7291-CDTMJ","Male",False,False,False,1,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",True,"Bank transfer (automatic)","19.65","19.65","19.6500000000000000","0-6",True,False,0,False
"7128-GGCNO","Male",False,False,False,46,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Bank transfer (automatic)","72.80","3249.40","70.6391304347826087","24+",True,True,0,False
"0237-YFUTL","Female",False,True,False,50,True,"Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Month-to-month",True,"Bank transfer (automatic)","109.65","5405.80","108.1160000000000000","24+",True,True,5,False
"7691-KGKGP","Male",False,True,True,53,True,"No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month",False,"Credit card (automatic)","65.00","3363.80","63.4679245283018868","24+",True,False,3,False
"6710-HSJRD","Male",False,True,False,61,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month",True,"Electronic check","114.10","7132.15","116.9204918032786885","24+",True,True,5,False
"3675-EQOZA","Male",False,False,False,5,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Bank transfer (automatic)","20.65","93.55","18.7100000000000000","0-6",True,False,0,False
"0840-DCNZE","Male",False,False,False,47,True,"No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year",True,"Bank transfer (automatic)","86.95","4138.90","88.0617021276595745","24+",False,False,6,False
"1732-FEKLD","Female",False,False,False,54,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year",True,"Bank transfer (automatic)","94.75","5121.75","94.8472222222222222","24+",False,True,3,False
"9862-KJTYK","Male",False,False,True,19,False,"No phone service","DSL","No","No","No","No","No","No","Month-to-month",True,"Credit card (automatic)","25.35","566.10","29.7947368421052632","13-24",True,False,0,False
"0479-HMSWA","Female",False,False,True,26,True,"No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year",True,"Electronic check","105.45","2715.30","104.4346153846153846","24+",False,True,5,False
"5854-KSRBJ","Male",False,True,True,70,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","25.40","1782.05","25.4578571428571429","24+",False,False,0,False
"0365-BZUWY","Male",False,True,False,17,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","102.55","1742.50","102.5000000000000000","13-24",True,True,4,False
"4817-VYYWS","Female",False,False,False,30,True,"Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month",True,"Electronic check","100.20","2983.80","99.4600000000000000","24+",True,True,3,True
"5701-SVCWR","Female",False,False,True,1,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","24.00","24.00","24.0000000000000000","0-6",True,False,0,False
"3129-AAQOU","Female",False,True,True,19,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Mailed check","25.60","485.90","25.5736842105263158","13-24",False,False,0,False
"4922-CVPDX","Female",False,True,False,26,True,"No","DSL","No","Yes","Yes","No","Yes","Yes","Two year",True,"Credit card (automatic)","73.50","1905.70","73.2961538461538462","24+",False,False,4,False
"1396-QWFBJ","Female",False,True,True,21,True,"No","Fiber optic","No","Yes","No","No","No","No","Month-to-month",True,"Bank transfer (automatic)","74.05","1565.70","74.5571428571428571","13-24",True,True,1,True
"1357-BIJKI","Male",False,True,False,50,True,"Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year",True,"Electronic check","98.25","4858.70","97.1740000000000000","24+",False,True,3,False
"1099-BTKWT","Female",False,True,False,68,False,"No phone service","DSL","Yes","No","Yes","No","Yes","Yes","One year",True,"Electronic check","54.40","3723.65","54.7595588235294118","24+",False,False,4,False
"5299-SJCZT","Male",False,False,False,3,True,"Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month",True,"Bank transfer (automatic)","101.55","298.35","99.4500000000000000","0-6",True,True,3,True
"2018-PZKMU","Male",False,True,True,9,True,"No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month",False,"Electronic check","103.10","970.45","107.8277777777777778","6-12",True,True,4,False
"7340-KEFQE","Female",False,True,True,51,False,"No phone service","DSL","Yes","No","No","Yes","No","No","Two year",False,"Bank transfer (automatic)","34.20","1782.00","34.9411764705882353","24+",False,False,2,False
"4570-QHXHL","Female",False,False,False,9,True,"No","DSL","No","No","No","No","No","No","Month-to-month",True,"Electronic check","43.75","405.70","45.0777777777777778","6-12",True,False,0,False
"2403-BCASL","Male",True,True,True,41,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year",True,"Electronic check","111.95","4534.90","110.6073170731707317","24+",False,True,5,True
"7392-YYPYJ","Male",False,False,False,22,True,"Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month",True,"Electronic check","100.65","2415.95","109.8159090909090909","13-24",True,True,3,False
"2898-LSJGD","Female",False,True,True,21,False,"No phone service","DSL","Yes","No","Yes","No","Yes","Yes","One year",True,"Electronic check","55.95","1157.05","55.0976190476190476","13-24",False,False,4,True
"2223-GDSHL","Male",False,True,True,71,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",True,"Bank transfer (automatic)","116.05","8297.50","116.8661971830985915","24+",False,True,6,False
"7359-PTSXY","Male",False,False,False,1,True,"No","DSL","No","No","No","No","No","No","Month-to-month",False,"Electronic check","45.75","45.75","45.7500000000000000","0-6",True,False,0,True
"9470-RTWDV","Male",False,True,True,26,True,"Yes","DSL","No","No","Yes","Yes","Yes","Yes","One year",True,"Credit card (automatic)","82.00","2083.10","80.1192307692307692","24+",False,False,4,False
"2176-OSJUV","Male",False,True,False,71,True,"Yes","DSL","Yes","Yes","No","Yes","No","No","Two year",False,"Bank transfer (automatic)","65.15","4681.75","65.9401408450704225","24+",False,False,3,False
"9348-YVOMK","Male",False,False,False,4,True,"No","DSL","No","No","No","No","No","No","Month-to-month",True,"Credit card (automatic)","44.80","176.20","44.0500000000000000","0-6",True,False,0,False
"8104-OSKWT","Female",False,False,False,12,True,"Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month",True,"Electronic check","79.80","1001.20","83.4333333333333333","6-12",True,True,1,False
"4521-YEEHE","Female",False,True,False,18,True,"Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month",True,"Electronic check","88.85","1594.75","88.5972222222222222","13-24",True,True,2,False
"4090-KPJIP","Female",False,False,False,3,True,"Yes","Fiber optic","No","No","No","No","No","No","Month-to-month",True,"Electronic check","74.95","212.40","70.8000000000000000","0-6",True,True,0,False
"3786-WOVKF","Female",True,True,False,72,True,"Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year",True,"Bank transfer (automatic)","106.85","7677.40","106.6305555555555556","24+",False,True,4,False
"4503-BDXBD","Male",False,False,False,11,True,"No","Fiber optic","No","Yes","No","No","No","No","Month-to-month",False,"Electronic check","74.95","815.50","74.1363636363636364","6-12",True,True,1,True
"6086-ESGRL","Female",False,False,False,1,True,"No","Fiber optic","No","No","No","No","No","Yes","Month-to-month",False,"Credit card (automatic)","80.15","80.15","80.1500000000000000","0-6",True,True,1,True
"2592-HODOV","Male",False,False,False,13,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Credit card (automatic)","19.30","259.65","19.9730769230769231","13-24",False,False,0,False
"3886-CERTZ","Female",False,True,False,72,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year",True,"Electronic check","109.25","8109.80","112.6361111111111111","24+",False,True,5,True
"7995-ZHHNZ","Male",False,True,False,42,True,"Yes","DSL","Yes","No","No","No","No","No","One year",False,"Credit card (automatic)","56.10","2386.85","56.8297619047619048","24+",False,False,1,False
"3824-RHKVR","Female",False,False,False,17,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Credit card (automatic)","19.70","340.35","20.0205882352941176","13-24",True,False,0,False
"5816-SCGFC","Female",True,False,False,7,True,"No","DSL","No","Yes","No","No","No","No","Month-to-month",True,"Mailed check","51.30","419.35","59.9071428571428571","6-12",True,False,1,False
"5989-AXPUC","Female",False,True,False,68,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Mailed check","118.60","7990.05","117.5007352941176471","24+",False,True,6,False
"4979-HPRFL","Male",False,True,True,56,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Bank transfer (automatic)","24.15","1402.25","25.0401785714285714","24+",False,False,0,False
"8590-OHDIW","Female",False,True,True,38,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","20.30","749.35","19.7197368421052632","24+",False,False,0,False
"8015-IHCGW","Female",False,True,True,72,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",True,"Electronic check","115.50","8425.15","117.0159722222222222","24+",False,True,6,False
"2332-TODQS","Female",False,False,False,48,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Credit card (automatic)","25.05","1171.50","24.4062500000000000","24+",False,False,0,False
"9278-VZKCD","Female",True,True,False,52,True,"Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","109.10","5647.95","108.6144230769230769","24+",True,True,5,False
"8008-OTEZX","Female",False,True,True,35,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","19.65","708.80","20.2514285714285714","24+",False,False,0,False
"2773-OVBPK","Male",False,True,False,67,True,"Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year",True,"Bank transfer (automatic)","111.30","7567.20","112.9432835820895522","24+",False,True,5,False
"5999-LCXAO","Female",False,False,False,1,False,"No phone service","DSL","Yes","No","No","No","No","No","Month-to-month",False,"Mailed check","29.90","29.90","29.9000000000000000","0-6",True,False,1,False
"5206-XZZQI","Male",False,False,False,53,True,"No","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month",True,"Mailed check","80.60","4348.10","82.0396226415094340","24+",True,True,2,False
"4803-LBYPN","Male",False,True,True,34,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month",False,"Mailed check","20.80","635.90","18.7029411764705882","24+",True,False,0,False
"5759-RCVCB","Female",False,False,False,3,False,"No phone service","DSL","No","No","No","No","Yes","No","Month-to-month",False,"Credit card (automatic)","35.20","108.95","36.3166666666666667","0-6",True,False,1,True
"6372-RFVNS","Female",False,True,False,1,True,"No","Fiber optic","No","No","No","No","Yes","No","Month-to-month",False,"Electronic check","78.80","78.80","78.8000000000000000","0-6",True,True,1,True
"2139-FQHLM","Male",False,False,False,19,True,"No","Fiber optic","No","No","Yes","Yes","Yes","No","Month-to-month",False,"Mailed check","89.95","1682.40","88.5473684210526316","13-24",True,True,3,False
"8261-GWDBQ","Female",True,True,False,60,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",True,"Bank transfer (automatic)","116.05","6925.90","115.4316666666666667","24+",False,True,6,False
"1093-YSWCA","Male",False,False,False,11,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Credit card (automatic)","19.55","223.15","20.2863636363636364","6-12",False,False,0,False
"8938-UMKPI","Female",False,False,False,47,True,"Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month",True,"Electronic check","106.40","5127.95","109.1053191489361702","24+",True,True,4,True
"0991-BRRFB","Male",False,False,False,18,True,"No","DSL","Yes","No","No","No","No","No","Month-to-month",False,"Electronic check","49.40","874.80","48.6000000000000000","13-24",True,False,1,True
"3882-IYOIJ","Female",False,True,True,60,True,"Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year",False,"Credit card (automatic)","115.25","6758.45","112.6408333333333333","24+",False,True,6,False
"8749-TZYEC","Male",False,True,False,72,True,"Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year",False,"Credit card (automatic)","24.80","1874.30","26.0319444444444444","24+",False,False,0,False
"1755-FZQEC","Male",False,False,False,39,True,"No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year",False,"Mailed check","19.90","791.15","20.2858974358974359","24+",False,False,0,False
"3115-JPJDD","Female",False,True,False,59,True,"No","Fiber optic","Yes","No","Yes","No","No","No","One year",True,"Credit card (automatic)","81.25","4639.45","78.6347457627118644","24+",False,True,2,False
"5600-KTXFM","Male",False,True,True,2,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Mailed check","69.95","143.90","71.9500000000000000","0-6",True,True,0,False
"3871-IKPYH","Male",True,False,False,1,True,"No","Fiber optic","No","No","No","No","No","No","Month-to-month",False,"Electronic check","69.10","69.10","69.1000000000000000","0-6",True,True,0,True
"6319-IEJWJ","Male",False,True,True,20,True,"No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",True,"Electronic check","90.20","1776.55","88.8275000000000000","13-24",True,True,2,True
"9025-AOMKI","Female",False,False,False,6,True,"Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",True,"Bank transfer (automatic)","93.55","536.40","89.4000000000000000","6-12",True,True,2,True
"6339-TBELP","Male",False,False,False,71,True,"Yes","Fiber optic","No","No","Yes","Yes","No","No","Two year",True,"Credit card (automatic)","86.40","6172.00","86.9295774647887324","24+",False,True,2,False
"7964-YESJC","Female",False,True,False,24,True,"Yes","DSL","Yes","Yes","Yes","No","No","No","Month-to-month",False,"Mailed check","66.30","1559.45","64.9770833333333333","13-24",True,False,3,False
"6173-GOLSU","Male",True,True,False,67,True,"Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month",True,"Credit card (automatic)","94.65","6079.00","90.7313432835820896","24+",True,True,2,False
"5275-SQEIZ","Male",False,False,False,1,True,"No","Fiber optic","No","No","No","No","No","Yes","Month-to-month",True,"Mailed check","80.85","80.85","80.8500000000000000","0-6",True,True,1,True
